person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
34.0,57912.0,Mortgage,7.0,Venture,A,5600.0,5.42,0.0,0.1,N,8
22.0,95000.0,Mortgage,2.0,Debtconsolidation,A,24000.0,7.9,0.0,0.25,N,4
28.0,604000.0,Mortgage,12.0,Personal,B,25000.0,9.01,1.0,0.04,N,9
33.0,87120.0,Mortgage,10.0,Personal,A,2850.0,7.51,0.0,0.03,N,7
31.0,22800.0,Rent,3.0,Homeimprovement,A,2400.0,8.49,1.0,0.11,N,8
42.0,97600.0,Rent,0.0,Education,A,7000.0,8.9,0.0,0.07,N,13
35.0,70000.0,Mortgage,14.0,Homeimprovement,B,20000.0,11.49,0.0,0.29,N,10
27.0,130000.0,Mortgage,2.0,Venture,B,5000.0,9.99,0.0,0.04,N,9
36.0,64000.0,Rent,0.0,Education,D,10000.0,15.28,1.0,0.16,Y,12
23.0,70000.0,Mortgage,0.0,Debtconsolidation,A,3525.0,6.91,0.0,0.05,N,3
23.0,30000.0,Mortgage,4.0,Debtconsolidation,A,1000.0,6.62,1.0,0.03,N,3
21.0,55400.0,Mortgage,5.0,Homeimprovement,C,5000.0,14.27,1.0,0.09,N,4
28.0,73000.0,Mortgage,5.0,Personal,C,12000.0,13.11,0.0,0.16,N,9
40.0,28800.0,Rent,4.0,Debtconsolidation,B,5400.0,10.37,0.0,0.19,N,15
21.0,100000.0,Rent,1.0,Debtconsolidation,A,7800.0,7.88,0.0,0.08,N,2
25.0,60000.0,Rent,3.0,Personal,A,17000.0,6.91,0.0,0.28,N,2
22.0,61402.0,Mortgage,7.0,Education,B,10800.0,9.99,0.0,0.18,N,2
26.0,24000.0,Rent,10.0,Medical,B,4500.0,12.42,0.0,0.19,N,4
33.0,95000.0,Mortgage,17.0,Medical,A,12000.0,7.29,0.0,0.13,N,6
25.0,50004.0,Rent,3.0,Personal,D,12000.0,15.31,0.0,0.24,Y,3
25.0,28800.0,Rent,5.0,Personal,A,5575.0,6.62,0.0,0.19,N,4
25.0,60000.0,Mortgage,9.0,Personal,C,10200.0,13.92,0.0,0.17,Y,4
21.0,35000.0,Rent,3.0,Education,A,1500.0,5.79,0.0,0.04,N,2
25.0,36000.0,Rent,1.0,Medical,D,15000.0,15.05,1.0,0.42,Y,2
29.0,75000.0,Mortgage,6.0,Medical,A,8000.0,5.42,0.0,0.11,N,5
27.0,26400.0,Rent,0.0,Personal,B,8000.0,10.59,1.0,0.3,N,7
24.0,35000.0,Mortgage,9.0,Homeimprovement,B,8000.0,11.71,0.0,0.23,N,2
23.0,17000.0,Rent,0.0,Venture,B,1750.0,10.95,0.0,0.1,N,3
31.0,84000.0,Mortgage,2.0,Education,D,10400.0,14.96,0.0,0.12,N,7
24.0,56000.0,Rent,6.0,Personal,A,9000.0,7.29,0.0,0.16,N,2
24.0,30500.0,Rent,2.0,Personal,F,6800.0,21.74,1.0,0.22,Y,4
24.0,49500.0,Rent,9.0,Education,D,6000.0,16.07,0.0,0.12,Y,4
38.0,60000.0,Mortgage,22.0,Venture,B,2700.0,11.99,0.0,0.04,N,15
36.0,90000.0,Mortgage,2.0,Education,D,20000.0,14.61,0.0,0.22,Y,11
33.0,48000.0,Rent,2.0,Medical,B,1500.0,11.71,0.0,0.03,N,8
22.0,38000.0,Mortgage,6.0,Medical,A,4000.0,6.76,0.0,0.11,N,2
22.0,210000.0,Mortgage,6.0,Venture,B,16000.0,10.62,0.0,0.08,N,4
22.0,24000.0,Own,2.0,Personal,C,3000.0,13.61,0.0,0.13,N,2
22.0,60350.0,Rent,1.0,Medical,D,25000.0,15.95,1.0,0.35,N,4
29.0,27000.0,Rent,2.0,Education,B,2725.0,9.63,0.0,0.1,N,6
23.0,56160.0,Mortgage,2.0,Personal,B,3050.0,10.59,0.0,0.05,N,2
34.0,38000.0,Mortgage,12.0,Debtconsolidation,B,12775.0,9.91,0.0,0.34,N,5
22.0,29570.0,Rent,6.0,Debtconsolidation,D,8000.0,14.42,1.0,0.27,Y,4
36.0,155000.0,Mortgage,12.0,Venture,B,25000.0,10.74,0.0,0.16,N,11
32.0,250000.0,Mortgage,9.0,Venture,D,25000.0,14.59,0.0,0.1,N,7
29.0,71000.0,Rent,4.0,Debtconsolidation,A,9700.0,8.94,0.0,0.14,N,5
22.0,62400.0,Rent,2.0,Venture,B,5000.0,12.69,0.0,0.08,N,3
63.0,106000.0,Mortgage,0.0,Personal,C,11500.0,12.98,0.0,0.11,N,23
36.0,95000.0,Mortgage,18.0,Personal,B,13000.0,10.65,0.0,0.14,N,11
23.0,61615.0,Mortgage,4.0,Medical,B,13000.0,10.62,0.0,0.21,N,3
32.0,57223.0,Rent,0.0,Personal,B,15000.0,11.83,1.0,0.26,N,5
26.0,46000.0,Rent,3.0,Medical,D,11000.0,16.29,1.0,0.24,Y,3
32.0,49268.0,Rent,11.0,Venture,A,12000.0,5.79,0.0,0.24,N,6
22.0,16800.0,Mortgage,0.0,Homeimprovement,C,4750.0,13.85,1.0,0.28,Y,2
40.0,98000.0,Mortgage,4.0,Venture,B,5200.0,9.63,0.0,0.05,N,16
24.0,35000.0,Rent,0.0,Personal,B,4200.0,10.37,0.0,0.12,N,4
23.0,48000.0,Rent,7.0,Venture,B,5000.0,8.7,0.0,0.1,N,3
21.0,42500.0,Rent,3.0,Education,C,25000.0,12.73,1.0,0.59,Y,3
28.0,50000.0,Rent,0.0,Medical,C,8000.0,14.27,0.0,0.16,N,9
20.0,65000.0,Mortgage,4.0,Education,B,4800.0,9.99,0.0,0.07,N,2
23.0,49635.0,Mortgage,6.0,Personal,A,12000.0,7.29,1.0,0.24,N,3
23.0,47233.0,Rent,7.0,Medical,B,5000.0,11.36,0.0,0.11,N,3
32.0,195000.0,Rent,4.0,Debtconsolidation,C,1250.0,13.23,0.0,0.01,N,7
38.0,37440.0,Rent,14.0,Venture,C,19750.0,13.92,1.0,0.53,N,16
29.0,25000.0,Own,5.0,Medical,C,10000.0,13.49,0.0,0.4,Y,5
31.0,60000.0,Other,2.0,Homeimprovement,B,15000.0,11.26,0.0,0.25,N,6
20.0,32652.0,Mortgage,0.0,Personal,D,6000.0,14.61,1.0,0.18,N,4
25.0,30000.0,Rent,2.0,Education,A,5500.0,8.0,0.0,0.18,N,4
30.0,85000.0,Rent,14.0,Personal,B,7000.0,10.65,0.0,0.08,N,9
24.0,83904.0,Mortgage,8.0,Debtconsolidation,D,16000.0,16.07,1.0,0.19,Y,4
24.0,80000.0,Mortgage,8.0,Medical,A,5550.0,8.49,0.0,0.07,N,3
32.0,83820.0,Mortgage,5.0,Education,B,12800.0,9.99,0.0,0.15,N,6
22.0,31000.0,Rent,2.0,Medical,B,5000.0,10.62,0.0,0.16,N,4
25.0,49600.0,Mortgage,9.0,Medical,C,10000.0,11.66,0.0,0.2,Y,4
24.0,23000.0,Rent,2.0,Education,A,1600.0,7.68,0.0,0.07,N,2
25.0,90000.0,Mortgage,0.0,Education,B,9000.0,12.69,0.0,0.1,N,3
29.0,84000.0,Own,13.0,Personal,A,6000.0,5.42,0.0,0.07,N,5
25.0,65000.0,Rent,1.0,Homeimprovement,A,3000.0,8.49,0.0,0.05,N,4
23.0,25960.0,Rent,1.0,Venture,B,12250.0,10.37,1.0,0.47,N,4
23.0,120000.0,Rent,7.0,Personal,B,13000.0,11.71,0.0,0.11,N,4
27.0,135000.0,Mortgage,3.0,Medical,B,25000.0,11.12,0.0,0.19,N,8
24.0,55000.0,Mortgage,3.0,Education,D,7500.0,14.84,0.0,0.14,Y,2
27.0,32160.0,Rent,1.0,Medical,D,4000.0,15.99,1.0,0.12,N,9
33.0,39504.0,Mortgage,17.0,Personal,A,3000.0,7.37,0.0,0.08,N,9
23.0,63000.0,Mortgage,2.0,Personal,B,10000.0,10.59,0.0,0.16,N,2
41.0,21000.0,Rent,1.0,Medical,A,5500.0,5.79,0.0,0.26,N,14
38.0,61000.0,Rent,0.0,Personal,B,1000.0,9.45,0.0,0.02,N,17
24.0,55243.0,Mortgage,6.0,Medical,B,2900.0,9.62,1.0,0.04,N,2
25.0,55000.0,Rent,4.0,Personal,A,2500.0,7.88,0.0,0.05,N,2
26.0,190000.0,Own,10.0,Personal,B,25000.0,9.25,0.0,0.13,N,2
44.0,94128.0,Mortgage,14.0,Medical,A,4400.0,7.29,0.0,0.05,N,11
35.0,101400.0,Mortgage,11.0,Personal,A,4500.0,9.32,0.0,0.04,N,8
26.0,22440.0,Own,10.0,Venture,B,4750.0,11.86,0.0,0.21,N,4
25.0,49500.0,Mortgage,3.0,Debtconsolidation,C,9250.0,13.79,0.0,0.19,Y,2
28.0,30000.0,Rent,13.0,Medical,B,14800.0,11.14,1.0,0.49,N,7
23.0,90000.0,Rent,7.0,Education,C,7500.0,11.03,0.0,0.08,N,4
22.0,39000.0,Rent,2.0,Personal,D,10000.0,16.07,1.0,0.26,Y,2
26.0,40000.0,Rent,4.0,Medical,B,15000.0,10.99,1.0,0.38,N,3
26.0,51600.0,Rent,1.0,Homeimprovement,A,5000.0,8.94,1.0,0.1,N,2
25.0,49000.0,Rent,2.0,Medical,A,7750.0,9.63,0.0,0.16,N,4
25.0,28800.0,Rent,0.0,Education,A,5000.0,8.9,0.0,0.17,N,4
23.0,44000.0,Mortgage,0.0,Medical,A,5500.0,6.17,0.0,0.13,N,4
25.0,39000.0,Rent,9.0,Medical,A,5000.0,7.49,0.0,0.13,N,4
28.0,100000.0,Mortgage,2.0,Personal,A,13500.0,9.38,0.0,0.14,N,9
28.0,108000.0,Mortgage,4.0,Debtconsolidation,B,10000.0,10.74,0.0,0.09,N,6
24.0,75000.0,Rent,5.0,Venture,D,8000.0,15.37,0.0,0.11,Y,3
30.0,32004.0,Own,4.0,Venture,A,5500.0,8.0,0.0,0.17,N,9
27.0,102000.0,Mortgage,2.0,Debtconsolidation,B,7200.0,11.26,0.0,0.07,N,8
24.0,100000.0,Rent,8.0,Medical,C,8400.0,13.06,0.0,0.08,N,4
25.0,58000.0,Mortgage,4.0,Medical,B,17000.0,10.95,0.0,0.29,N,4
22.0,70000.0,Own,0.0,Medical,B,15000.0,11.26,0.0,0.21,N,3
22.0,53808.0,Mortgage,5.0,Personal,A,6000.0,8.9,0.0,0.11,N,2
25.0,88000.0,Mortgage,7.0,Medical,B,11000.0,11.14,0.0,0.13,N,4
25.0,42000.0,Rent,2.0,Venture,B,2000.0,9.25,0.0,0.05,N,3
35.0,67600.0,Rent,7.0,Personal,B,16000.0,11.58,0.0,0.24,N,5
27.0,80000.0,Own,2.0,Personal,B,9000.0,12.21,0.0,0.11,N,8
24.0,65000.0,Mortgage,5.0,Medical,B,2000.0,9.62,0.0,0.03,N,3
22.0,60000.0,Mortgage,6.0,Debtconsolidation,A,17500.0,7.88,0.0,0.29,N,2
24.0,30300.0,Mortgage,0.0,Medical,A,5000.0,7.74,0.0,0.17,N,2
23.0,36100.0,Rent,0.0,Education,B,6000.0,9.88,0.0,0.17,N,2
27.0,65000.0,Mortgage,5.0,Venture,B,10000.0,12.42,0.0,0.15,N,6
28.0,64500.0,Mortgage,1.0,Venture,C,4000.0,13.79,1.0,0.06,Y,8
35.0,28080.0,Rent,3.0,Debtconsolidation,C,9600.0,13.57,1.0,0.34,N,6
35.0,31000.0,Own,0.0,Medical,C,4275.0,10.28,0.0,0.14,N,7
25.0,31417.0,Mortgage,4.0,Education,B,7000.0,10.36,1.0,0.22,N,3
28.0,78000.0,Mortgage,5.0,Debtconsolidation,A,12000.0,5.79,0.0,0.15,N,5
31.0,51500.0,Rent,6.0,Education,D,19000.0,14.83,1.0,0.37,Y,10
28.0,83500.0,Mortgage,1.0,Education,A,8000.0,7.14,0.0,0.1,N,8
45.0,61000.0,Mortgage,2.0,Debtconsolidation,C,11600.0,13.48,0.0,0.19,N,11
41.0,137004.0,Rent,0.0,Venture,A,5600.0,8.59,0.0,0.04,N,11
34.0,55500.0,Rent,2.0,Personal,A,10450.0,7.51,0.0,0.19,N,10
23.0,57188.0,Mortgage,7.0,Venture,A,17450.0,6.62,0.0,0.31,N,3
25.0,43200.0,Mortgage,6.0,Education,C,3600.0,14.79,0.0,0.08,Y,2
32.0,50000.0,Rent,0.0,Venture,B,4675.0,10.0,0.0,0.09,N,7
25.0,21600.0,Rent,0.0,Venture,D,5000.0,17.58,1.0,0.23,Y,3
25.0,110500.0,Rent,9.0,Venture,D,6400.0,13.67,0.0,0.06,N,3
23.0,74000.0,Rent,7.0,Venture,D,2800.0,15.21,1.0,0.04,Y,2
25.0,32640.0,Rent,4.0,Debtconsolidation,C,4000.0,12.73,0.0,0.12,Y,4
35.0,43000.0,Rent,19.0,Debtconsolidation,C,1200.0,13.8,0.0,0.03,N,8
33.0,54000.0,Mortgage,7.0,Medical,C,32000.0,15.23,1.0,0.59,Y,7
21.0,35004.0,Own,5.0,Venture,B,1500.0,9.62,0.0,0.04,N,2
27.0,64000.0,Rent,3.0,Personal,A,3600.0,7.49,1.0,0.06,N,5
32.0,73000.0,Rent,0.0,Education,B,22400.0,12.69,1.0,0.31,N,5
24.0,28000.0,Rent,0.0,Personal,D,5600.0,14.12,1.0,0.2,Y,2
41.0,52106.0,Rent,4.0,Debtconsolidation,C,5000.0,12.84,1.0,0.1,N,17
21.0,90000.0,Rent,3.0,Education,B,4800.0,9.62,0.0,0.05,N,2
28.0,34000.0,Rent,1.0,Venture,B,4800.0,11.49,0.0,0.14,N,7
36.0,45000.0,Mortgage,2.0,Education,A,7000.0,7.14,0.0,0.16,N,14
26.0,76000.0,Mortgage,10.0,Homeimprovement,A,5425.0,8.49,0.0,0.07,N,3
31.0,60000.0,Rent,3.0,Debtconsolidation,A,7500.0,5.79,0.0,0.13,N,9
23.0,75000.0,Mortgage,7.0,Personal,A,10200.0,6.03,0.0,0.14,N,2
39.0,50000.0,Rent,5.0,Personal,A,5500.0,6.54,0.0,0.11,N,13
29.0,77040.0,Rent,1.0,Education,C,9500.0,12.84,0.0,0.12,Y,9
23.0,90000.0,Rent,0.0,Debtconsolidation,C,8000.0,13.35,0.0,0.09,Y,3
31.0,100000.0,Mortgage,8.0,Venture,B,7000.0,10.08,0.0,0.07,N,10
22.0,78000.0,Own,6.0,Personal,A,4000.0,7.74,0.0,0.05,N,4
29.0,40000.0,Rent,1.0,Homeimprovement,C,10000.0,13.16,1.0,0.25,N,7
25.0,86000.0,Mortgage,3.0,Education,A,8000.0,7.29,0.0,0.09,N,2
24.0,55200.0,Mortgage,0.0,Medical,D,6000.0,14.42,1.0,0.11,Y,2
23.0,39216.0,Mortgage,5.0,Venture,C,10000.0,13.49,0.0,0.25,N,3
27.0,102400.0,Mortgage,2.0,Education,D,25000.0,15.57,0.0,0.24,N,10
26.0,44000.0,Rent,0.0,Medical,B,3075.0,10.99,0.0,0.07,N,3
26.0,79500.0,Mortgage,1.0,Education,B,6000.0,11.36,0.0,0.08,N,2
27.0,32000.0,Mortgage,3.0,Homeimprovement,B,4500.0,9.99,1.0,0.14,N,8
40.0,142000.0,Mortgage,2.0,Personal,D,25000.0,15.31,0.0,0.18,N,14
48.0,80000.0,Mortgage,0.0,Debtconsolidation,A,7700.0,9.63,0.0,0.1,N,11
27.0,32960.0,Rent,3.0,Personal,A,15000.0,6.91,1.0,0.46,N,5
22.0,43000.0,Rent,6.0,Education,C,13000.0,12.87,0.0,0.3,Y,4
22.0,52000.0,Rent,3.0,Medical,D,12750.0,18.25,1.0,0.25,N,4
26.0,54000.0,Rent,6.0,Education,A,10000.0,7.9,0.0,0.19,N,2
27.0,48000.0,Mortgage,0.0,Homeimprovement,B,8000.0,10.59,0.0,0.17,N,9
25.0,64800.0,Mortgage,9.0,Education,B,4500.0,10.65,0.0,0.07,N,2
27.0,60000.0,Mortgage,3.0,Personal,B,6000.0,11.48,0.0,0.1,N,10
23.0,23000.0,Rent,5.0,Education,A,2400.0,5.99,0.0,0.1,N,3
33.0,153000.0,Mortgage,11.0,Venture,C,10000.0,14.79,0.0,0.07,Y,5
23.0,58800.0,Rent,7.0,Debtconsolidation,A,20000.0,7.66,1.0,0.34,N,3
30.0,42000.0,Own,7.0,Education,A,1200.0,6.62,0.0,0.03,N,8
28.0,19200.0,Rent,0.0,Debtconsolidation,B,4000.0,12.69,1.0,0.21,N,8
27.0,21840.0,Rent,0.0,Venture,E,6500.0,16.35,1.0,0.3,N,7
22.0,52500.0,Mortgage,3.0,Debtconsolidation,B,4000.0,10.65,0.0,0.08,N,4
25.0,49200.0,Mortgage,6.0,Medical,A,5600.0,7.49,0.0,0.11,N,3
26.0,32000.0,Rent,3.0,Debtconsolidation,A,5000.0,6.03,0.0,0.16,N,2
21.0,200000.0,Mortgage,2.0,Debtconsolidation,C,25000.0,13.99,0.0,0.13,N,2
27.0,78000.0,Own,3.0,Medical,D,12000.0,15.58,0.0,0.15,N,7
30.0,200000.0,Mortgage,0.0,Medical,A,10000.0,8.59,0.0,0.05,N,10
53.0,60000.0,Rent,0.0,Medical,A,4425.0,8.9,0.0,0.07,N,29
26.0,88000.0,Rent,10.0,Personal,B,10000.0,12.69,0.0,0.11,N,4
27.0,130000.0,Mortgage,0.0,Personal,C,8000.0,13.35,0.0,0.06,Y,7
27.0,30000.0,Own,6.0,Education,D,1800.0,14.84,0.0,0.06,Y,5
37.0,55900.0,Mortgage,1.0,Education,B,17000.0,8.7,0.0,0.3,N,11
25.0,60000.0,Rent,9.0,Debtconsolidation,A,9600.0,7.9,0.0,0.16,N,2
29.0,30000.0,Rent,2.0,Medical,D,6600.0,15.33,1.0,0.22,Y,8
30.0,39600.0,Mortgage,11.0,Education,A,15000.0,7.49,1.0,0.38,N,5
23.0,113000.0,Rent,2.0,Debtconsolidation,C,14000.0,13.49,0.0,0.12,Y,2
27.0,44000.0,Rent,2.0,Medical,A,7000.0,7.14,0.0,0.16,N,7
26.0,12000.0,Own,6.0,Education,B,2500.0,9.99,1.0,0.21,N,3
24.0,52000.0,Mortgage,8.0,Personal,A,5000.0,8.32,0.0,0.1,N,2
34.0,54000.0,Rent,2.0,Venture,D,7800.0,14.84,1.0,0.14,N,6
24.0,86376.0,Mortgage,2.0,Medical,A,20000.0,7.29,0.0,0.23,N,3
31.0,59500.0,Rent,1.0,Medical,B,6000.0,11.71,1.0,0.09,N,6
27.0,56000.0,Rent,2.0,Personal,B,14000.0,10.65,0.0,0.25,N,10
27.0,31200.0,Mortgage,4.0,Education,C,15000.0,14.27,0.0,0.48,Y,10
28.0,82000.0,Rent,12.0,Personal,A,8000.0,7.49,0.0,0.1,N,10
25.0,28000.0,Rent,0.0,Medical,B,1800.0,12.53,0.0,0.06,N,3
25.0,39000.0,Rent,9.0,Medical,D,16000.0,14.11,1.0,0.41,Y,2
22.0,54000.0,Rent,5.0,Homeimprovement,D,3200.0,16.49,1.0,0.06,N,2
33.0,57500.0,Mortgage,0.0,Medical,A,15000.0,6.03,0.0,0.26,N,7
25.0,47004.0,Rent,1.0,Debtconsolidation,C,8000.0,12.53,0.0,0.17,Y,4
27.0,82000.0,Mortgage,11.0,Venture,A,4000.0,7.9,0.0,0.05,N,10
23.0,19200.0,Rent,2.0,Education,B,2000.0,10.59,0.0,0.1,N,4
23.0,29820.0,Rent,0.0,Education,C,6000.0,14.22,0.0,0.2,N,3
33.0,75000.0,Mortgage,2.0,Medical,A,10000.0,7.88,0.0,0.13,N,9
34.0,90000.0,Mortgage,5.0,Personal,B,24250.0,10.62,0.0,0.27,N,7
30.0,49000.0,Own,7.0,Homeimprovement,B,8500.0,12.18,0.0,0.17,N,10
24.0,85000.0,Mortgage,4.0,Medical,B,7750.0,11.12,0.0,0.09,N,4
26.0,28800.0,Rent,10.0,Medical,B,15000.0,10.0,1.0,0.52,N,3
33.0,62400.0,Rent,4.0,Education,B,15000.0,11.99,0.0,0.24,N,8
21.0,40000.0,Own,0.0,Education,C,2500.0,14.27,0.0,0.06,N,2
22.0,31875.0,Rent,3.0,Education,C,7500.0,13.11,0.0,0.24,N,2
23.0,54000.0,Rent,7.0,Personal,B,1500.0,9.62,0.0,0.03,N,3
46.0,65000.0,Rent,1.0,Education,B,6000.0,12.69,0.0,0.09,N,13
25.0,62500.0,Rent,9.0,Education,A,4000.0,8.9,0.0,0.06,N,3
58.0,49000.0,Mortgage,34.0,Medical,D,7500.0,13.55,1.0,0.15,Y,24
22.0,54000.0,Own,2.0,Venture,B,2000.0,10.99,0.0,0.04,N,3
46.0,180000.0,Mortgage,31.0,Medical,B,18000.0,9.91,0.0,0.1,N,12
24.0,75000.0,Rent,8.0,Education,B,17000.0,9.33,0.0,0.23,N,3
31.0,100000.0,Mortgage,0.0,Homeimprovement,A,15000.0,9.63,0.0,0.15,N,7
21.0,99996.0,Rent,5.0,Education,C,2000.0,13.57,0.0,0.02,Y,3
24.0,54000.0,Rent,8.0,Homeimprovement,B,6800.0,10.59,0.0,0.13,N,3
32.0,43000.0,Rent,2.0,Medical,B,6950.0,9.91,0.0,0.16,N,9
24.0,38000.0,Rent,0.0,Venture,B,12000.0,11.89,1.0,0.32,N,3
35.0,45996.0,Mortgage,0.0,Venture,D,15000.0,14.42,0.0,0.33,Y,7
27.0,89904.0,Rent,1.0,Education,B,10000.0,10.0,0.0,0.11,N,5
26.0,42000.0,Rent,4.0,Debtconsolidation,B,2250.0,10.38,0.0,0.05,N,4
27.0,57600.0,Mortgage,11.0,Personal,A,8500.0,7.14,0.0,0.15,N,5
27.0,69996.0,Rent,1.0,Personal,B,6000.0,11.86,0.0,0.09,N,6
33.0,86000.0,Mortgage,5.0,Venture,D,15000.0,16.49,0.0,0.17,Y,9
26.0,130000.0,Rent,5.0,Education,C,12000.0,14.22,0.0,0.09,Y,2
26.0,58000.0,Rent,0.0,Debtconsolidation,B,20000.0,10.25,1.0,0.34,N,2
34.0,65000.0,Rent,3.0,Homeimprovement,A,20000.0,6.54,1.0,0.31,N,5
40.0,43000.0,Mortgage,18.0,Personal,C,2500.0,12.84,0.0,0.06,N,14
31.0,30000.0,Rent,2.0,Personal,B,3000.0,10.95,0.0,0.1,N,8
23.0,21000.0,Rent,2.0,Venture,C,3000.0,12.68,0.0,0.14,N,3
27.0,146000.0,Rent,3.0,Venture,C,10175.0,12.99,1.0,0.07,N,6
27.0,65000.0,Mortgage,11.0,Venture,B,4500.0,11.99,0.0,0.07,N,10
31.0,22000.0,Rent,6.0,Education,B,4800.0,10.65,0.0,0.22,N,10
24.0,21648.0,Rent,8.0,Education,A,5000.0,6.99,0.0,0.23,N,3
23.0,69360.0,Rent,5.0,Debtconsolidation,A,4000.0,7.74,0.0,0.06,N,3
28.0,39516.0,Rent,0.0,Education,C,5000.0,12.87,0.0,0.13,N,10
24.0,59600.0,Rent,8.0,Homeimprovement,A,10000.0,5.99,0.0,0.17,N,3
30.0,65000.0,Mortgage,4.0,Medical,A,3600.0,6.92,0.0,0.06,N,10
46.0,50000.0,Rent,0.0,Medical,B,4350.0,10.99,0.0,0.09,N,15
31.0,55000.0,Mortgage,0.0,Homeimprovement,B,15000.0,11.36,0.0,0.27,N,5
27.0,45500.0,Rent,2.0,Education,B,5000.0,11.71,0.0,0.11,N,5
24.0,40000.0,Rent,0.0,Medical,B,3600.0,10.59,0.0,0.09,N,4
31.0,32500.0,Mortgage,4.0,Medical,A,8975.0,6.62,0.0,0.28,N,10
32.0,140900.0,Rent,1.0,Personal,C,10000.0,14.79,0.0,0.07,Y,9
38.0,78000.0,Mortgage,8.0,Education,A,6250.0,6.76,0.0,0.08,N,16
25.0,53000.0,Mortgage,9.0,Venture,A,10800.0,7.51,0.0,0.2,N,2
34.0,70000.0,Rent,1.0,Debtconsolidation,B,6000.0,11.89,0.0,0.09,N,7
39.0,708000.0,Mortgage,14.0,Debtconsolidation,B,25000.0,12.18,0.0,0.04,N,12
22.0,16800.0,Mortgage,5.0,Education,B,2000.0,10.65,0.0,0.12,N,2
38.0,95000.0,Rent,9.0,Medical,C,5000.0,13.48,0.0,0.05,Y,16
28.0,21600.0,Own,11.0,Homeimprovement,B,8000.0,11.49,0.0,0.37,N,5
38.0,50000.0,Rent,5.0,Venture,A,4000.0,7.88,0.0,0.08,N,12
30.0,40000.0,Mortgage,5.0,Homeimprovement,A,9600.0,8.49,0.0,0.24,N,10
44.0,95000.0,Mortgage,4.0,Education,B,10000.0,10.95,0.0,0.11,N,11
24.0,60000.0,Mortgage,8.0,Venture,B,12000.0,9.62,0.0,0.2,N,4
33.0,85000.0,Rent,11.0,Education,A,5000.0,7.9,0.0,0.06,N,8
27.0,33600.0,Rent,1.0,Medical,C,3000.0,13.49,0.0,0.09,Y,9
21.0,27600.0,Rent,4.0,Education,A,7500.0,6.76,0.0,0.27,N,4
24.0,49200.0,Own,8.0,Education,C,4000.0,13.06,0.0,0.08,N,4
21.0,50000.0,Rent,0.0,Personal,B,12000.0,11.71,0.0,0.24,N,3
25.0,43000.0,Rent,9.0,Medical,C,4000.0,12.99,0.0,0.09,N,4
23.0,61455.0,Mortgage,0.0,Medical,E,15000.0,16.82,1.0,0.21,N,3
22.0,54000.0,Rent,0.0,Medical,A,14000.0,7.14,0.0,0.26,N,2
34.0,72000.0,Own,2.0,Medical,A,13150.0,6.03,0.0,0.18,N,10
22.0,40000.0,Rent,0.0,Education,A,2800.0,7.49,0.0,0.07,N,2
39.0,83400.0,Rent,2.0,Education,E,10000.0,16.4,1.0,0.12,Y,14
24.0,24000.0,Rent,0.0,Medical,A,6825.0,5.42,0.0,0.28,N,4
24.0,60000.0,Mortgage,3.0,Education,A,4000.0,5.42,0.0,0.07,N,2
41.0,58000.0,Mortgage,6.0,Debtconsolidation,C,5200.0,12.87,0.0,0.09,N,11
22.0,38000.0,Rent,0.0,Education,A,5000.0,7.29,0.0,0.13,N,3
23.0,45000.0,Rent,0.0,Venture,B,2100.0,11.48,0.0,0.05,N,4
29.0,80000.0,Mortgage,13.0,Homeimprovement,C,16000.0,12.84,0.0,0.2,Y,7
21.0,45432.0,Mortgage,4.0,Venture,B,5000.0,9.88,0.0,0.11,N,4
22.0,30712.0,Rent,3.0,Debtconsolidation,D,10000.0,15.65,1.0,0.33,Y,4
22.0,25440.0,Rent,6.0,Education,A,4000.0,5.42,0.0,0.16,N,4
25.0,63300.0,Mortgage,0.0,Education,C,17600.0,12.53,0.0,0.28,Y,4
22.0,45999.0,Rent,1.0,Venture,A,7300.0,7.88,0.0,0.16,N,2
23.0,50000.0,Mortgage,7.0,Debtconsolidation,B,15000.0,9.99,0.0,0.3,N,4
39.0,53800.0,Rent,1.0,Homeimprovement,B,7000.0,9.62,0.0,0.13,N,15
22.0,28800.0,Rent,2.0,Debtconsolidation,C,4000.0,13.48,0.0,0.14,N,2
36.0,21324.0,Rent,0.0,Debtconsolidation,D,7550.0,14.61,1.0,0.35,N,13
23.0,42000.0,Mortgage,3.0,Education,C,5400.0,11.78,0.0,0.13,N,4
30.0,40556.0,Rent,12.0,Education,C,8500.0,12.87,0.0,0.21,Y,7
23.0,21000.0,Own,2.0,Education,C,6000.0,15.27,0.0,0.29,N,2
27.0,39000.0,Rent,3.0,Debtconsolidation,C,16000.0,12.73,1.0,0.41,N,8
25.0,50000.0,Rent,5.0,Homeimprovement,A,3000.0,6.03,0.0,0.06,N,3
22.0,66250.0,Mortgage,5.0,Medical,A,8700.0,6.92,0.0,0.13,N,3
22.0,50000.0,Mortgage,1.0,Personal,E,9800.0,16.32,0.0,0.2,Y,3
38.0,78000.0,Mortgage,8.0,Venture,A,6250.0,6.76,0.0,0.08,N,16
26.0,87000.0,Mortgage,0.0,Personal,B,15000.0,10.62,0.0,0.17,N,4
27.0,37000.0,Rent,1.0,Education,B,13000.0,9.91,1.0,0.35,N,10
